2019-11-22 20:06:28.449 [main] INFO  com.visionvera.RemoteserviceApplication - Starting RemoteserviceApplication on fanlijuandeMacBook-Pro.local with PID 48956 (/Users/ljfan/remoteservice/target/classes started by ljfan in /Users/ljfan/remoteservice)
2019-11-22 21:10:00.481 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:10:00.783 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:00.783 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:10.480 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:10:13.432 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:13.642 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:16.044 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:16.770 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:20.548 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:10:28.947 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:29.747 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:30.488 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:10:31.279 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:32.837 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:40.486 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:10:44.553 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:45.641 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:46.742 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:48.811 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:10:50.492 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:10:59.942 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:00.513 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:11:04.785 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:10.484 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:11:15.539 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:20.577 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:11:20.761 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:30.491 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:11:31.104 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:36.834 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:40.489 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:11:46.360 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:11:50.552 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:11:52.808 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:00.595 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:12:01.615 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:08.787 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:10.487 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:12:16.774 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:20.489 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:12:24.837 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:30.497 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:12:31.905 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:40.594 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:12:40.762 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:47.188 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:12:50.489 [http-nio-8080-exec-6] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:12:56.805 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:13:00.488 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:13:02.316 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:13:10.488 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:13:12.747 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:13:17.497 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:13:20.486 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:13:28.746 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:13:30.485 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 21:13:32.363 [Thread-28] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2019-11-22 21:13:32.366 [Thread-28] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2019-11-22 21:13:32.366 [Thread-28] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2019-11-22 21:13:32.366 [Thread-28] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2019-11-22 21:13:32.366 [Thread-28] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2019-11-22 21:13:32.372 [Thread-28] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-11-22 21:13:32.376 [Thread-28] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'threadPoolTaskExecutor'
2019-11-22 21:13:32.380 [Thread-28] INFO  o.a.s.session.mgt.AbstractValidatingSessionManager - Disabled session validation scheduler.
2019-11-22 21:13:32.649 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 21:13:32.676 [http-nio-8080-exec-6] ERROR o.s.w.s.handler.ExceptionWebSocketHandlerDecorator - Closing session due to exception for StandardWebSocketSession[id=a3a2e9db-525f-062c-a719-42ed183172e8, uri=ws://172.16.140.135:8080/remoteservice/h5SocketServer]
org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 172.16.140.150:6379
	at org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory$SharedConnection.getNativeConnection(LettuceConnectionFactory.java:1092)
	at org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory$SharedConnection.getConnection(LettuceConnectionFactory.java:1065)
	at org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory.getSharedConnection(LettuceConnectionFactory.java:865)
	at org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory.getConnection(LettuceConnectionFactory.java:340)
	at org.springframework.data.redis.core.RedisConnectionUtils.doGetConnection(RedisConnectionUtils.java:132)
	at org.springframework.data.redis.core.RedisConnectionUtils.getConnection(RedisConnectionUtils.java:95)
	at org.springframework.data.redis.core.RedisConnectionUtils.getConnection(RedisConnectionUtils.java:82)
	at org.springframework.data.redis.core.RedisTemplate.execute(RedisTemplate.java:211)
	at org.springframework.data.redis.core.RedisTemplate.execute(RedisTemplate.java:184)
	at org.springframework.data.redis.core.AbstractOperations.execute(AbstractOperations.java:95)
	at org.springframework.data.redis.core.DefaultListOperations.size(DefaultListOperations.java:160)
	at com.visionvera.common.utils.RedisUtils.listRangeAllStr(RedisUtils.java:218)
	at com.visionvera.remoteservice.ws.H5WebSocketHandler.removeRedistValue(H5WebSocketHandler.java:204)
	at com.visionvera.remoteservice.ws.H5WebSocketHandler.setRedistValue(H5WebSocketHandler.java:236)
	at com.visionvera.remoteservice.ws.H5WebSocketHandler.handleMessage(H5WebSocketHandler.java:111)
	at org.springframework.web.socket.handler.WebSocketHandlerDecorator.handleMessage(WebSocketHandlerDecorator.java:75)
	at org.springframework.web.socket.handler.LoggingWebSocketHandlerDecorator.handleMessage(LoggingWebSocketHandlerDecorator.java:56)
	at org.springframework.web.socket.handler.ExceptionWebSocketHandlerDecorator.handleMessage(ExceptionWebSocketHandlerDecorator.java:58)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter.handleTextMessage(StandardWebSocketHandlerAdapter.java:113)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter.access$000(StandardWebSocketHandlerAdapter.java:42)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter$1.onMessage(StandardWebSocketHandlerAdapter.java:70)
	at org.springframework.web.socket.adapter.standard.StandardWebSocketHandlerAdapter$1.onMessage(StandardWebSocketHandlerAdapter.java:67)
	at org.apache.tomcat.websocket.WsFrameBase.sendMessageText(WsFrameBase.java:391)
	at org.apache.tomcat.websocket.server.WsFrameServer.sendMessageText(WsFrameServer.java:119)
	at org.apache.tomcat.websocket.WsFrameBase.processDataText(WsFrameBase.java:495)
	at org.apache.tomcat.websocket.WsFrameBase.processData(WsFrameBase.java:294)
	at org.apache.tomcat.websocket.WsFrameBase.processInputBuffer(WsFrameBase.java:133)
	at org.apache.tomcat.websocket.server.WsFrameServer.onDataAvailable(WsFrameServer.java:82)
	at org.apache.tomcat.websocket.server.WsFrameServer.doOnDataAvailable(WsFrameServer.java:171)
	at org.apache.tomcat.websocket.server.WsFrameServer.notifyDataAvailable(WsFrameServer.java:151)
	at org.apache.tomcat.websocket.server.WsHttpUpgradeHandler.upgradeDispatch(WsHttpUpgradeHandler.java:148)
	at org.apache.coyote.http11.upgrade.UpgradeProcessorInternal.dispatch(UpgradeProcessorInternal.java:54)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:53)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:834)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1415)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:748)
